BSS — HyperKitchen/CakeZone SKU → ERP Item mapping,,,,,,,,,,,,
"No numeric key exists (HK Sku/Id ≠ ERP Shopify SKU) → matched by product name. REVIEW col E, then col J 'HK SKU to write' becomes the custom_hk_sku import.",,,,,,,,,,,,
,,,,,,,,,,,,
HK Id,Brand / Category,HK SKU,HK Product Name,Match quality,Score,ERP Item Code,ERP Item Name,ERP Shopify SKU,HK SKU to write,Size/qty check,Top full-catalog candidates,
22514158,Loyka,20911,#_# Almond Brittle Cranberry [Box Of 14] - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (60) | BSS-1825=ALMOND BRITTLE - TIRAMISU (59) | BSS-3581=STRAWBERRY ALMOND BARKS (59),
22507902,Loyka,20894,#_# Almond Brittle Matilda Cake - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1825=ALMOND BRITTLE - TIRAMISU (72) | BSS-3936=ALMOND BRITTLE FOR NATURALS (70) | BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (67),
22507166,Loyka,20892,#_# Basque Cheesecake (Slice) - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1796=FRIED CHEESECAKE - BASE (81) | BSS-3657=CHEESECAKE SOFT SERVE BASE (73) | BSS-1795=FRIED CHEESECAKE (66),
22504958,Loyka,20886,#_# Basque Cheesecake Shake - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1796=FRIED CHEESECAKE - BASE (77) | BSS-3657=CHEESECAKE SOFT SERVE BASE (73) | BSS-3613=CREAM CHEESE BATTER (61),
22512686,Loyka,20907,#_# Choco Chip Soft Cookie - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1504=CHOCOLATE COOKIE (63) | BSS-4415=TEST - Chocolate Cookies Pack 1 (62) | BSS-3297=STICKER - CHOCOLATE COOKIE (BOP)-2025 (61),
22511950,Loyka,20905,#_# Classic Corn & Cheese Korean Bun (Jain) - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3526=READY - CHILLI CHEESE BHUJIA  JAR GODREJ (2025) (59) | BSS-3734=KALAKAND CHEESECAKE FOR DINE IN (57) | BSS-0989=CHEESE PARMESAN BLOCK INDIAN (57),
22511582,Loyka,20904,#_# Classic Korean Cheese Garlic Bun (Savoury) - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3426=CHILLI CHEESE BHUJIA 90 GMS (RTS) - GOLDEN POUCH (54) | BSS-3614=STRAWBERRY KALAKAND CHEESECAKE (54) | BSS-3526=READY - CHILLI CHEESE BHUJIA  JAR GODREJ (2025) (53),
22513054,Loyka,20908,#_# Dark Chocolate Soft Cookie - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-4415=TEST - Chocolate Cookies Pack 1 (80) | BSS-1504=CHOCOLATE COOKIE (76) | BSS - 01 TEST=CHOCOLATE BUTTER COOKIES- RTS TEST (71),
22503118,Loyka,20881,#_# Dark Chocolate Teddy Bear Mousse - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-4024=DARK CHOCOLATE MOUSSE (79) | BSS-4270=DARK CHOCOLATE KAJU BARFI MIXTURE (70) | BSS-0956=MORDE DARK CHOCOLATE 55% (69),
22512318,Loyka,20906,#_# Dubai Kunafa Chocolate Bar - Loyka,OUT OF SCOPE — partner brand,,,,,,,CHO-O-DCAB-50GM-001=Dark Chocolate Aam Bar (70) | BSS-3024=DUBAI CHOCOLATE SOFT SERVE (65) | BSS-3998=PISTACHIO KUNAFA CHOCOLATE CAKE - DINE IN (64),
22510478,Loyka,20901,#_# Grandmama's Dark Chocolate Cake - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1629=CHOCOLATE CAKE GANACHE (71) | BSS-2492=DARK CHOCOLATE TIRAMISU (70) | BSS-0956=MORDE DARK CHOCOLATE 55% (66),
22508270,Loyka,20895,#_# Grandmama's Dark Chocolate Pastry - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-2492=DARK CHOCOLATE TIRAMISU (67) | BSS-4024=DARK CHOCOLATE MOUSSE (66) | BSS-3881=DARK CHOCOLATE NATURAL T02 TRF814 (63),
22513790,Loyka,20910,#_# Loyka Almond Brittle - No Added Sugar [Box Of 12] - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-4393=2M DARK COMPOUND (NO ADDED SUGAR) (63) | BSS-4157=ALMOND BRITTLE FOR NATURALS 1.2 KG (RTS) - 2026 (59) | BSS-3961=STICKER - NATURAL'S ICE CREAM ALMOND BRITTLE(BOP)-2026 (56),
22514894,Loyka,20913,#_# Loyka Almond Brittle Assorted Box Of 14 - Loyka,OUT OF SCOPE — partner brand,,,,,,,MITH-ASM-18PCS=Assorted Mithai Box of 18 (65) | MITH-ASL-18PCS=Assorted Laddus Box-Box of 18 (64) | MITH-ASM-9PCS=Assorted Mithai Box of 9 (63),
22515262,Loyka,20914,#_# Loyka Almond Brittle Assorted Box Of 28 - Loyka,OUT OF SCOPE — partner brand,,,,,,,MITH-ASM-18PCS=Assorted Mithai Box of 18 (65) | MITH-ASL-18PCS=Assorted Laddus Box-Box of 18 (64) | MITH-ASM-9PCS=Assorted Mithai Box of 9 (63),
22514526,Loyka,20912,#_# Loyka Almond Brittle Assorted Box Of 8 - Loyka,OUT OF SCOPE — partner brand,,,,,,,MITH-ASM-18PCS=Assorted Mithai Box of 18 (66) | MITH-ASL-18PCS=Assorted Laddus Box-Box of 18 (65) | MITH-ASM-9PCS=Assorted Mithai Box of 9 (64),
22515630,Loyka,20915,#_# Loyka Almond Brittle Assorted Tin Box Of 17 - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1473=ASSORTED MITHAI - BOX OF 4 (RTS) (61) | MITH-ASM-18PCS=Assorted Mithai Box of 18 (61) | MITH-ASL-18PCS=Assorted Laddus Box-Box of 18 (61),
22515998,Loyka,20916,#_# Loyka Almond Brittle Brownie Box Of 14 - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (57) | BSS-3961=STICKER - NATURAL'S ICE CREAM ALMOND BRITTLE(BOP)-2026 (56) | BSS-1825=ALMOND BRITTLE - TIRAMISU (55),
22516366,Loyka,20917,#_# Loyka Almond Brittle Coffee Box Of 14 - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (57) | BSS-3961=STICKER - NATURAL'S ICE CREAM ALMOND BRITTLE(BOP)-2026 (56) | BSS-3936=ALMOND BRITTLE FOR NATURALS (56),
22517102,Loyka,20919,#_# Loyka Almond Brittle Dark Chocolate Box Of 12 - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-4271=DARK CHOCOLATE KAJU BON BON (63) | BSS-4289=BOX - BSS INDIGO DARK CHOCOLATE KAJU BARFI BOX (2026) (61) | CHO-O-DCAB-50GM-001=Dark Chocolate Aam Bar (59),
22516734,Loyka,20918,#_# Loyka Almond Brittle Gold Box Of 14 - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3936=ALMOND BRITTLE FOR NATURALS (58) | MITH-1036=Doodh Boondi Laddoos Box-Box of 18 (57) | BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (56),
22517472,Loyka,20920,#_# Loyka Almond Brittle Gold Box Of 28 - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3936=ALMOND BRITTLE FOR NATURALS (58) | MITH-1036=Doodh Boondi Laddoos Box-Box of 18 (57) | BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (56),
22519313,Loyka,20925,#_# Loyka Almond Brittle Gold Box Of 4 - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3936=ALMOND BRITTLE FOR NATURALS (59) | BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (57) | MITH-1035=Doodh Boondi Laddoos Box-Box of 9 (56),
22517840,Loyka,20921,#_# Loyka Almond Brittle Gold Box Of 8 - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3936=ALMOND BRITTLE FOR NATURALS (59) | MITH-1036=Doodh Boondi Laddoos Box-Box of 18 (58) | BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (57),
22518208,Loyka,20922,#_# Loyka Almond Brittle Gold Tin Box Of 17 - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (61) | BSS-3936=ALMOND BRITTLE FOR NATURALS (57) | BSS-4157=ALMOND BRITTLE FOR NATURALS 1.2 KG (RTS) - 2026 (56),
22518945,Loyka,20924,#_# Loyka Almond Brittle Gourmet Dates Box (100 Grams) - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3961=STICKER - NATURAL'S ICE CREAM ALMOND BRITTLE(BOP)-2026 (58) | BSS-3963=ALMOND BRITTLE FOR NATURALS 240 GM (RTS) - 2026 (57) | BSS-4157=ALMOND BRITTLE FOR NATURALS 1.2 KG (RTS) - 2026 (57),
22518577,Loyka,20923,#_# Loyka Almond Florentine Box Of 12 - Loyka,OUT OF SCOPE — partner brand,,,,,,,PRODUCT388485=Assorted Festive Mithai - Box of 9 (58) | BSS-2464=(GIFTING) BAND - LARGE FLORAL BOX (W/O FOILING) (56) | BSS-4282=(GIFTING) BAND - DATES BOX OF 16 (55),
22520418,Loyka,20928,#_# Loyka Elegant Tropical Box - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-2660=VERONICAS BEAN BAG -  NOSY LUCY (55) | BSS-3320=ENVELOPE - GANPATI SPECIAL PRINT (BOURBON MODAK) (54) | Easter Treats - Box of 3=Easter Treats - Box of 3 (54),
22519681,Loyka,20926,#_# Loyka Safarnama Gift Box - Loyka,OUT OF SCOPE — partner brand,,,,,,,PKG-RED-ECOM-LRG-PCS-013=Large Red Gift Box (61) | BSS-1392=MOGRA SAFFRON BOTTLE (54) | COMB-127=Mango Mania Gift Bag (54),
22520786,Loyka,20929,#_# Loyka Select Majestic Maroon Tin - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-2124=STICKER - SWEET VALENTINE'S HAMPER BOX (2025) (49) | BSS-0576=SEA SALT (MALDON) 1.4KG TIN (49) | BSS-1099=A/4 SHEET PROTACTOR THICK (49),
22520049,Loyka,20927,#_# Loyka Select Regal Tin Box - Loyka,OUT OF SCOPE — partner brand,,,,,,,FEST-1037=Sneaky Sweets - Valentine's Box (58) | BSS-2148=STICKER - NOT FOR RETAIL SALE (56) | BSS-1218=STICKER - SMALL BOP LABEL (53),
22505694,Loyka,20888,#_# Mango Biscoff Tub - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1164=BISCOFF CREME CRUNCH (59) | BSS-1329=LOTUS BISCOFF SPREAD (59) | BSS-1728=MANGO RASP DOLLY TUB (59),
22505326,Loyka,20887,#_# Mango Tres Leches - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1724=MATCHA TRES LECHES (80) | BSS-1446=TRES LECHES (78) | BSS-4275=CHOPPED MANGOES (68),
22509006,Loyka,20897,#_# Matilda Cake - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-2560=MASALA COKE (69) | Milk Cake Box=Milk Cake Box (64) | BSS-1447=MALAI CREAM (60),
22509374,Loyka,20898,#_# Milk Chocolate Cake Slice - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1800=CHOCOLATE MILKSHAKE (72) | BSS-1629=CHOCOLATE CAKE GANACHE (72) | BSS-1630=CHOCOLATE CAKE SYRUP (71),
22503486,Loyka,20882,#_# Milk Chocolate Teddy Bear Mousse - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-4024=DARK CHOCOLATE MOUSSE (67) | BSS-3643=CHOCOLATE BARKS WITH MORDE (65) | BSS-1800=CHOCOLATE MILKSHAKE (62),
22504590,Loyka,20885,#_# Mushroom Pie (149 Gms) - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3340=TRUFFLE MUSHROOM MIX (60) | BSS-3344=TAMING  THE MUSHROOM MELT (59) | BSS-3924=FRESH OYSTER MUSHROOM (58),
22513422,Loyka,20909,#_# Nutella Croissant - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1612=MAWA CROISSANT FRUIT CUSTARD (57) | BSS-2710=CREDIT NOTE (57) | BSS-2887=LAB COAT (56),
22503854,Loyka,20883,#_# Paneer Makhani Roll - Loyka,OUT OF SCOPE — partner brand,,,,,,,PRODUCT401239=Mango Malai Roll (68) | BSS-1677=PAV BHAJI ROLLS - BHAJI (60) | BSS-4123=PANEER 65 WRAP- MARINATION (59),
22511214,Loyka,20903,#_# Pesto & Basil Korean Cheese Garlic Bun - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3144=CHEESE GREATER BIG (55) | BSS-3657=CHEESECAKE SOFT SERVE BASE (54) | BSS-0989=CHEESE PARMESAN BLOCK INDIAN (53),
22508638,Loyka,20896,#_# Raspberry Cheesecake Gateaux - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3614=STRAWBERRY KALAKAND CHEESECAKE (72) | BSS-2056=RASPBERRY CHOCOLATE (68) | BSS-4183=MAWA MIXTURE - CHEESECAKE (62),
22510110,Loyka,20900,#_# Red Velvet Bento Cake - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-3026=BIRTHDAY CAKE SOFT SERVE - FINISHED (55) | BSS-1325=BANDRA - CARD TENT (54) | BSS-4276=RICE SOFT SERVE BASE (53),
22504222,Loyka,20884,#_# Tandoori Chaap Roll - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-4122=SOYA CHAAP TACOS (62) | BSS-2490=MANGO PAPDI CHAAT (55) | BSS-4388=EXTRA PINDI CHOLE (55),
22510846,Loyka,20902,#_# Tiramisu Tub - Loyka,OUT OF SCOPE — partner brand,,,,,,,BSS-1261=GLASS - TIRAMISU (61) | BSS-1824=TIRAMISU - DINE IN (57) | BSS-4274=WET TISSUE (54),
22327583,The Pink Rosette,20547,#_# Assorted Cupcakes (Box of 2) - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,MITH-ASM-9PCS=Assorted Mithai Box of 9 (72) | MITH-ASM-18PCS=Assorted Mithai Box of 18 (70) | MITH-ASL-9PCS=Assorted Laddus Box-Box of 9 (70),
22330153,The Pink Rosette,20554,#_# Biscoff Cheesecake Cup - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-1164=BISCOFF CREME CRUNCH (66) | BSS-1796=FRIED CHEESECAKE - BASE (65) | BSS-4046=BISCOFF CUSTARD CREAM (65),
22329418,The Pink Rosette,20552,#_# Blueberry Cheesecake Cup - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-3566=BLUEBERRY ESSENCE (73) | BSS-1796=FRIED CHEESECAKE - BASE (62) | BSS-2443=BLUEBERRY PUREE (DIRA) (59),
22326849,The Pink Rosette,20545,#_# Chocolate Cupcake with Signature Chocolate Ganache (Box of 2) - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-4383=CHOCOLATE PEDA WITH 2M CHOCOLATE (65) | BSS-1807=SUGARFREE CHOCOLATE COFFEE GANACHE (60) | PRODUCT194735=Cheat Sweets - Chocolate Khubani Peda Box-Box of 9 (57),
22330520,The Pink Rosette,20555,#_# Chocolate Madness - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-1471=CHOCOLATE GANACHE (76) | BSS-3869=M & M CHOCOLATE (73) | BSS-1798=CHOCOLATE MASCARPONE MOUSSE (72),
22329785,The Pink Rosette,20553,#_# Classic Cheesecake Cup - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-1795=FRIED CHEESECAKE (63) | BSS-4183=MAWA MIXTURE - CHEESECAKE (62) | BSS-0964=CREAM CHEESE (PLAIN) (60),
22331988,The Pink Rosette,20559,#_# Classic Tres Leches - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-1446=TRES LECHES (73) | BSS-2256=APPLE CRUMBLE TRES LECHES (63) | BSS-2530=CHEF'S CHAI (60),
22333089,The Pink Rosette,20562,#_# Crunch Cake Tub (Bestseller) - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-3959=DUTCH CRUNCH BREAD CAFE (BULK) (59) | BSS-3162=BREAD DUTCH CRUNCH (54) | BSS-4099=CRUNCH - DUTCH CRUNCH CAFE (BULK) (54),
22328684,The Pink Rosette,20550,#_# Dark Chocolate & Jaggery Brownie - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-4271=DARK CHOCOLATE KAJU BON BON (70) | PRODUCT446733=Chocolate Brownie & Biscoff Fudge (68) | BSS-4270=DARK CHOCOLATE KAJU BARFI MIXTURE (66),
22328317,The Pink Rosette,20549,#_# Flourless Dark Chocolate Bar with Jaggery - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-3643=CHOCOLATE BARKS WITH MORDE (65) | BSS-4024=DARK CHOCOLATE MOUSSE (64) | BSS-0937=DARK CHOCOLATE WITHOUT SUGAR 10 KG CB (64),
22332722,The Pink Rosette,20561,#_# Hazenut Tres Leches - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-1446=TRES LECHES (73) | BSS-2256=APPLE CRUMBLE TRES LECHES (68) | BSS-3629=TRES LECHES - DINE IN - MONSOON (60),
22332355,The Pink Rosette,20560,#_# Mango Tres Leches - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-1724=MATCHA TRES LECHES (80) | BSS-1446=TRES LECHES (78) | BSS-4275=CHOPPED MANGOES (68),
22331621,The Pink Rosette,20558,#_# Mango Trifle - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-2445=MANGO RIPE (81) | BSS-2770=MANGO MILK (72) | BSS-1717=MANGO RABDI (69),
22327950,The Pink Rosette,20548,#_# Matilda's Chocolate Cake Slice - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-1629=CHOCOLATE CAKE GANACHE (73) | BSS-1282=STICKER - CHOCOLATE FUDGE CAKE ADD ME (67) | BSS-2972=CHOCOLATE CAKE GANACHE 2025 (66),
22329051,The Pink Rosette,20551,#_# Nutella Cheesecake Cup - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-1795=FRIED CHEESECAKE (63) | BSS-3730=KALAKAND FOR CHEESECAKE (62) | BSS-4183=MAWA MIXTURE - CHEESECAKE (62),
22330887,The Pink Rosette,20556,#_# Nutella Overload - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-0575=NUTELLA PASTE (62) | BSS-0975=CITRONELLA OIL (53) | BSS-0577=NUTELLA COCOA SPREAD 350GM (52),
22331254,The Pink Rosette,20557,#_# Vanilla & Biscoff  - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-4090=VANILLA I/C 2 SCOOPS (68) | BSS-0024=VANILLA BEAN (66) | BSS-1310=VANILLA POD STICK (62),
22327216,The Pink Rosette,20546,#_# Vanilla Cupcake  With Vanilla Buttercream (Box of 2) - The Pink Rosette,OUT OF SCOPE — partner brand,,,,,,,BSS-1802=STRAWBERRY BROWN BUTTER ICE CREAM SANDO (52) | BSS-2973=VANILLA MASCARPONE WHIPPED CREAM (51) | PRODUCT171750=Mulberry & Cream Shahi Bun - Box of 4 (51),
